URL,mime-type,nato-digital,numero-de-paginas,megabytes
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202108.pdf,application/pdf,True,1,0.52
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202112.pdf,application/pdf,True,1,0.52
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202204.pdf,application/pdf,True,1,0.14
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202208.pdf,application/pdf,True,1,0.14
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202212.pdf,application/pdf,True,1,0.14
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202304.pdf,application/pdf,True,1,0.14
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202308.pdf,application/pdf,True,1,0.52
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202312.pdf,application/pdf,True,1,0.15
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202404.pdf,application/pdf,True,1,0.15
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202408.pdf,application/pdf,True,1,0.53
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202412.pdf,application/pdf,True,1,0.15
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\anexoiv h_082019.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\ResCNJ215Anexo04hServidores201512.pdf,application/pdf,True,1,0.07
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\ResCNJ215Anexo04hServidores201604.pdf,application/pdf,True,1,0.07
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\ResCNJ215Anexo04hServidores201608.pdf,application/pdf,True,1,0.07
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\ResCNJ215Anexo04hServidores201612.pdf,application/pdf,True,1,0.07
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\ResCNJ215Anexo04hServidores201704.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\ResCNJ215Anexo04hServidores201708.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\ResCNJ215Anexo04hServidores201712.pdf,application/pdf,True,1,0.09
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\ResCNJ215Anexo04hServidores201804.pdf,application/pdf,True,1,0.09
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\ResCNJ215Anexo04hServidores201808.pdf,application/pdf,True,1,0.09
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\ResCNJ215Anexo04hServidores201812.pdf,application/pdf,True,1,0.09
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\ResCNJ215Anexo04hServidores201904.pdf,application/pdf,True,1,0.09
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores201908.pdf,application/pdf,True,1,0.14
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\ResCNJ215Anexo04hServidores201912.pdf,application/pdf,True,1,0.14
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\ResCNJ215Anexo04hServidores202004.pdf,application/pdf,True,1,0.52
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores202008.pdf,application/pdf,True,1,0.52
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores202012.pdf,application/pdf,True,1,0.52
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores202104.pdf,application/pdf,True,1,0.52
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores202108.pdf,application/pdf,True,1,0.52
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores202112.pdf,application/pdf,True,1,0.52
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores202204.pdf,application/pdf,True,1,0.14
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores202208.pdf,application/pdf,True,1,0.14
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores202212.pdf,application/pdf,True,1,0.14
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores202304.pdf,application/pdf,True,1,0.14
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores202308.pdf,application/pdf,True,1,0.14
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores202312.pdf,application/pdf,True,1,0.14
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores202404.pdf,application/pdf,True,1,0.14
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores202408.pdf,application/pdf,True,1,0.14
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hServidores\rescnj215anexo04hservidores202412.pdf,application/pdf,True,1,0.15
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo072009.pdf,application/pdf,True,64,1.3
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201002.pdf,application/pdf,True,61,1.24
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201005.pdf,application/pdf,True,59,1.23
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201008.pdf,application/pdf,True,51,1.02
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201011.pdf,application/pdf,True,41,0.83
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201102.pdf,application/pdf,True,34,0.91
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201105.pdf,application/pdf,True,26,0.91
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201108.pdf,application/pdf,True,78,0.41
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201111.pdf,application/pdf,True,83,1.19
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201202.pdf,application/pdf,True,75,1.22
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201205.pdf,application/pdf,True,72,1.32
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201208.pdf,application/pdf,True,95,1.36
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201211.pdf,application/pdf,True,95,1.47
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201302.pdf,application/pdf,True,95,1.49
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201305.pdf,application/pdf,True,95,1.52
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201308.pdf,application/pdf,True,214,0.9
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201311.pdf,application/pdf,True,111,1.42
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201402.pdf,application/pdf,True,101,0.55
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201405.pdf,application/pdf,True,74,0.95
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201408.pdf,application/pdf,True,91,1.16
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201411.pdf,application/pdf,True,100,1.27
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201502.pdf,application/pdf,True,111,1.41
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201505.pdf,application/pdf,True,118,1.49
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201508.pdf,application/pdf,True,119,1.51
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201511.pdf,application/pdf,True,124,1.57
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201602.pdf,application/pdf,True,127,1.62
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201604.pdf,application/pdf,True,136,1.73
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201608.pdf,application/pdf,True,112,2.1
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201612.pdf,application/pdf,True,108,2.05
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201704.pdf,application/pdf,True,126,1.97
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201708.pdf,application/pdf,True,91,1.69
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201712.pdf,application/pdf,True,88,0.9
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201804.pdf,application/pdf,True,85,1.58
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201808.pdf,application/pdf,True,85,1.57
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201812.pdf,application/pdf,True,82,0.84
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201904.pdf,application/pdf,True,83,1.55
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201908.pdf,application/pdf,True,87,1.62
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07201912.pdf,application/pdf,True,88,1.62
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07202004.pdf,application/pdf,True,76,1.55
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07202008.pdf,application/pdf,True,160,1.53
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07202012.pdf,application/pdf,True,75,0.51
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07202104.pdf,application/pdf,True,58,0.43
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07202108.pdf,application/pdf,True,54,0.42
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\ResCNJ215Anexo07202112.pdf,application/pdf,True,57,1.19
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\rescnj215anexo07202204.pdf,application/pdf,True,72,1.32
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\rescnj215anexo07202208.pdf,application/pdf,True,78,0.36
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\rescnj215anexo07202212.pdf,application/pdf,True,84,1.53
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\rescnj215anexo07202304.pdf,application/pdf,True,83,1.51
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\rescnj215anexo07202308.pdf,application/pdf,True,88,1.69
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\rescnj215anexo07202312.pdf,application/pdf,True,86,1.65
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\rescnj215anexo07202404.pdf,application/pdf,False,86,19.22
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\rescnj215anexo07202408.pdf,application/pdf,True,82,1.58
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo07\rescnj215anexo07202412.pdf,application/pdf,True,80,0.77
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ215_Default\ServidoresPublCNJ-2020_01.pdf,application/pdf,True,869,6.66
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ215_Default\ServidoresPublCNJ-2020_07.pdf,application/pdf,True,843,6.48
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ215_Default\ServidoresPublCNJ-2021_01.pdf,application/pdf,True,833,6.41
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ215_Default\ServidoresPublCNJ-2021_07.pdf,application/pdf,True,822,6.33
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ215_Default\ServidoresPublCNJ-2022_01.pdf,application/pdf,True,818,6.3
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ215_Default\ServidoresPublCNJ-2022_07.pdf,application/pdf,True,832,6.23
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ215_Default\ServidoresPublCNJ-2023_01.pdf,application/pdf,True,840,6.81
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ215_Default\ServidoresPublCNJ-2023_07.pdf,application/pdf,True,825,6.07
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ215_Default\servidorespublcnj-2024_01.pdf,application/pdf,True,842,6.17
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ215_Default\servidorespublcnj-2024_07.pdf,application/pdf,True,852,6.24
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ219_Default\Lotacao_Paradigma.pdf,application/pdf,True,7,0.34
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ219_Default\PUBLICACAO_IPEx_.pdf,application/pdf,True,32,0.4
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ79\Default\InstrucoesResCNJ79.pdf,application/pdf,True,8,0.85
data\www.tjsp.jus.br\Download\Portal\CejuscSaude\FormularioSistemaTI-AdesaoMunicípios.pdf,application/pdf,True,1,0.12
data\www.tjsp.jus.br\Download\Portal\CejuscSaude\MunicipiosParticipantes.pdf,application/pdf,True,4,0.06
data\www.tjsp.jus.br\Download\Portal\Certidoes\Certidoes\CertidoesSegundaInstancia\FormAtualizacaoProcesso.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\Certidoes\Certidoes\CertidoesSegundaInstancia\ModeloDeclaracaoHomonimiaDecreto.pdf,application/pdf,True,3,0.66
data\www.tjsp.jus.br\Download\Portal\Cittei\CITTEI_Membros_2024_2025_at_1.pdf,application/pdf,True,3,0.13
data\www.tjsp.jus.br\Download\Portal\ComitePrimeiroGrau\Portaria9.798_19.pdf,application/pdf,True,3,0.21
data\www.tjsp.jus.br\Download\Portal\Conciliacao\Conciliacao\MaterialDivulgacao\19-04-29_Folder.pdf,application/pdf,False,2,1.92
data\www.tjsp.jus.br\Download\Portal\Conciliacao\Conciliacao\MaterialDivulgacao\RelatorioAtividadesNupemec2017.pdf,application/pdf,False,12,8.93
data\www.tjsp.jus.br\Download\Portal\Conciliacao\Conciliacao\Nucleo\ResolucaoEnfam032025.pdf,application/pdf,True,24,1.49
data\www.tjsp.jus.br\Download\Portal\Coronavirus\Material\BOLETIM-6.pdf,application/pdf,True,86,2.44
data\www.tjsp.jus.br\Download\Portal\Coronavirus\Material\BOLETIM-7.pdf,application/pdf,True,101,2.52
data\www.tjsp.jus.br\Download\Portal\Coronavirus\Material\Boletim-Covid-Gapri-02.pdf,application/pdf,True,26,1.05
data\www.tjsp.jus.br\Download\Portal\Coronavirus\Material\Boletim-Covid-Gapri-03.pdf,application/pdf,True,27,1.55
data\www.tjsp.jus.br\Download\Portal\Coronavirus\Material\Boletim-Covid-Gapri-04.pdf,application/pdf,True,108,3.03
data\www.tjsp.jus.br\Download\Portal\Coronavirus\Material\BoletimGapriCovid19.pdf,application/pdf,True,30,1.42
data\www.tjsp.jus.br\Download\Portal\Coronavirus\Material\CadicrimCovid19Boletim5.pdf,application/pdf,True,82,2.36
data\www.tjsp.jus.br\Download\Portal\Coronavirus\Material\CadipCovid19.pdf,application/pdf,True,572,6.18
data\www.tjsp.jus.br\Download\Portal\Coronavirus\Material\CADIP_PREVCOM_29-09-2020.pdf,application/pdf,True,64,1.01
data\www.tjsp.jus.br\Download\Portal\Depre\CadastroIndividualEntidadeDevedora.pdf,application/pdf,True,882,4.39
data\www.tjsp.jus.br\Download\Portal\Depre\Depre\Default\GuiaAcessoSistemaESAJPortalDevedor.pdf,application/pdf,True,31,3.36
data\www.tjsp.jus.br\Download\Portal\Depre\Depre\Default\Manual.pdf,application/pdf,True,4,0.44
data\www.tjsp.jus.br\Download\Portal\Depre\Depre\Default\PeticaoDiversaIncidenteRequisitorio.pdf,application/pdf,True,8,0.41
data\www.tjsp.jus.br\Download\Portal\Depre\Depre\Default\PeticionamentoDeIncidente.pdf,application/pdf,True,36,8.93
data\www.tjsp.jus.br\Download\Portal\Depre\Depre\Upefaz\FolderCargaConsulta.pdf,application/pdf,False,3,0.6
data\www.tjsp.jus.br\Download\Portal\DireitodeSaude\CROSSUTI.pdf,application/pdf,True,1,0.23
data\www.tjsp.jus.br\Download\Portal\DireitodeSaude\EnunciadosCNJ.pdf,application/pdf,True,26,0.15
data\www.tjsp.jus.br\Download\Portal\DireitodeSaude\ProcessoRegulatorio.pdf,application/pdf,True,13,0.23
data\www.tjsp.jus.br\Download\Portal\DireitodeSaude\RecomendaCNJ31-10.pdf,application/pdf,False,4,1.0
data\www.tjsp.jus.br\Download\Portal\DireitodeSaude\ResCNJ107-10.pdf,application/pdf,False,3,0.1
data\www.tjsp.jus.br\Download\Portal\DireitodeSaude\ResCNJ125-10.pdf,application/pdf,True,28,0.11
data\www.tjsp.jus.br\Download\Portal\DireitodeSaude\ResCNJ238-16.pdf,application/pdf,True,4,0.08
data\www.tjsp.jus.br\Download\Portal\ENAM\Enan_cartilha_orientacoes_seguranca.pdf,application/pdf,True,2,3.48
data\www.tjsp.jus.br\Download\Portal\EstacaoPassivaOitiva\Comunicado-289-22.pdf,application/pdf,True,2,0.14
data\www.tjsp.jus.br\Download\Portal\EstacaoPassivaOitiva\RelacaoEstacoesPassivasOitiva.pdf,application/pdf,True,10,0.61
data\www.tjsp.jus.br\Download\Portal\GAORP\Portaria-Conjunta-n10.496-2024-Republicada-em-16-12-2024.pdf,application/pdf,True,3,0.76
data\www.tjsp.jus.br\Download\Portal\GAORP\Provimento-cg-57-2024.pdf,application/pdf,True,2,0.39
data\www.tjsp.jus.br\Download\Portal\GAORP\Reuniao-Extraordinaria.pdf,application/pdf,True,1,0.15
